tileid,rundate
1219,"2021-05-30 15:33:05+00:00"
1220,"2021-05-30 15:33:07+00:00"
1221,"2021-05-30 15:33:09+00:00"
1222,"2021-05-30 15:33:05+00:00"
1223,"2021-05-30 15:33:05+00:00"
1224,"2021-05-30 15:33:08+00:00"
1225,"2021-05-30 15:33:06+00:00"
1226,"2021-05-30 15:33:10+00:00"
1227,"2023-05-21 17:00:57+00:00"
1228,"2024-03-23 17:00:58+00:00"
1229,"2023-03-06 17:00:45+00:00"
1230,"2021-05-30 15:33:08+00:00"
1232,"2021-05-30 15:33:07+00:00"
1233,"2021-05-30 15:33:07+00:00"
1234,"2021-05-30 15:33:08+00:00"
1235,"2021-05-30 15:32:53+00:00"
1236,"2021-05-30 15:33:05+00:00"
1237,"2021-05-30 15:33:09+00:00"
1238,"2021-05-30 15:33:13+00:00"
1239,"2021-05-30 15:33:06+00:00"
1240,"2021-05-14 23:48:14+00:00"
1241,"2021-05-14 23:48:14+00:00"
1242,"2021-05-30 15:33:07+00:00"
1243,"2021-05-14 23:48:14+00:00"
1244,"2021-05-30 15:33:09+00:00"
1245,"2021-05-30 15:33:05+00:00"
1246,"2021-05-30 15:33:05+00:00"
1247,"2021-05-30 15:33:08+00:00"
1248,"2021-05-30 15:33:06+00:00"
1249,"2021-05-30 15:33:10+00:00"
1250,"2021-05-30 15:33:06+00:00"
1251,"2021-05-30 15:33:09+00:00"
1252,"2021-05-18 21:51:17+00:00"
1253,"2021-05-30 15:33:15+00:00"
1254,"2021-05-30 15:33:07+00:00"
1255,"2023-04-21 17:00:47+00:00"
1256,"2021-05-30 15:33:07+00:00"
1257,"2021-05-14 23:48:14+00:00"
1258,"2021-05-30 15:33:07+00:00"
1259,"2021-11-29 17:00:24+00:00"
1260,"2023-04-21 17:00:47+00:00"
1261,"2023-01-28 17:00:50+00:00"
1262,"2021-11-29 17:00:24+00:00"
1263,"2024-02-12 17:01:11+00:00"
1264,"2023-12-04 17:00:44+00:00"
1265,"2022-12-23 17:00:41+00:00"
1266,"2024-01-09 17:01:07+00:00"
1267,"2022-01-26 17:00:38+00:00"
1268,"2022-02-26 17:00:42+00:00"
1269,"2021-12-27 17:00:40+00:00"
1270,"2022-04-01 17:00:41+00:00"
1271,"2022-03-02 17:01:00+00:00"
1272,"2022-04-01 17:00:41+00:00"
1273,"2022-01-26 17:00:38+00:00"
1274,"2022-12-24 17:00:46+00:00"
1275,"2022-01-26 17:00:38+00:00"
1276,"2022-01-26 17:00:38+00:00"
1277,"2022-01-26 17:00:38+00:00"
1295,"2021-05-30 15:32:57+00:00"
1297,"2024-09-24 17:01:03+00:00"
1298,"2021-10-12 20:00:32+00:00"
1299,"2021-06-28 20:42:59+00:00"
1301,"2023-06-23 17:00:50+00:00"
1302,"2023-10-22 17:01:06+00:00"
1303,"2023-10-22 17:01:06+00:00"
1304,"2022-10-31 17:00:41+00:00"
1305,"2024-08-27 17:00:50+00:00"
1307,"2021-10-16 20:00:31+00:00"
1308,"2021-06-28 20:42:59+00:00"
1310,"2021-06-28 20:42:48+00:00"
1311,"2021-06-28 20:42:47+00:00"
1312,"2023-10-22 17:01:06+00:00"
1314,"2023-09-17 17:00:52+00:00"
1315,"2021-09-30 20:00:54+00:00"
1327,"2024-01-15 17:00:56+00:00"
1328,"2024-01-15 17:00:56+00:00"
1329,"2024-01-15 17:00:56+00:00"
1333,"2024-02-04 17:01:24+00:00"
1334,"2024-02-13 17:01:06+00:00"
1336,"2022-03-22 17:00:33+00:00"
1338,"2024-01-18 17:01:20+00:00"
1339,"2024-01-15 17:00:56+00:00"
1340,"2024-01-17 17:01:04+00:00"
1342,"2022-11-29 17:00:39+00:00"
1348,"2024-01-17 17:01:04+00:00"
1349,"2023-01-28 17:00:50+00:00"
1351,"2024-01-17 17:01:04+00:00"
1353,"2024-02-15 17:01:14+00:00"
1366,"2022-11-30 17:00:43+00:00"
1367,"2024-01-31 17:01:03+00:00"
1373,"2022-12-16 17:00:45+00:00"
1376,"2021-11-29 17:00:24+00:00"
1380,"2024-02-23 17:00:40+00:00"
1381,"2023-01-28 17:00:50+00:00"
1382,"2021-11-29 17:00:24+00:00"
1383,"2022-12-16 17:00:45+00:00"
1384,"2021-05-30 15:33:08+00:00"
1385,"2021-05-30 15:33:07+00:00"
1386,"2021-05-30 15:33:09+00:00"
1387,"2021-05-30 15:33:05+00:00"
1388,"2021-05-30 15:33:05+00:00"
1389,"2021-05-30 15:33:08+00:00"
1390,"2021-05-30 15:33:06+00:00"
1391,"2021-05-14 23:48:14+00:00"
1392,"2021-05-15 05:51:52+00:00"
1393,"2021-05-30 15:33:10+00:00"
1394,"2021-05-30 15:33:05+00:00"
1395,"2021-05-30 15:33:09+00:00"
1396,"2021-05-30 15:33:15+00:00"
1397,"2021-05-30 15:32:57+00:00"
1398,"2021-05-30 15:33:13+00:00"
1399,"2021-05-30 15:33:07+00:00"
1400,"2021-05-30 15:33:07+00:00"
1401,"2021-05-30 15:33:08+00:00"
1402,"2021-05-30 15:33:03+00:00"
1403,"2021-05-30 15:33:05+00:00"
1404,"2021-05-14 23:48:14+00:00"
1405,"2021-05-15 05:52:05+00:00"
1406,"2021-05-14 23:48:14+00:00"
1407,"2021-05-30 15:33:09+00:00"
1408,"2021-05-30 15:33:13+00:00"
1409,"2021-05-30 15:33:06+00:00"
1410,"2021-05-30 15:33:07+00:00"
1411,"2021-05-30 15:33:09+00:00"
1412,"2021-05-15 05:52:08+00:00"
1413,"2021-05-14 23:48:14+00:00"
1414,"2021-05-30 15:33:05+00:00"
1415,"2021-05-30 15:33:05+00:00"
1416,"2021-05-30 15:33:08+00:00"
1417,"2021-05-30 15:33:06+00:00"
1418,"2021-05-30 15:33:10+00:00"
1419,"2021-05-30 15:33:05+00:00"
1420,"2021-05-30 15:33:09+00:00"
1421,"2021-05-30 15:33:15+00:00"
1422,"2021-05-30 15:33:08+00:00"
1423,"2021-05-30 15:33:13+00:00"
1424,"2021-05-30 15:33:07+00:00"
1425,"2021-05-30 15:33:07+00:00"
1427,"2021-05-18 21:54:16+00:00"
1428,"2021-05-30 15:33:06+00:00"
1429,"2021-05-14 23:48:14+00:00"
1430,"2021-05-30 15:33:05+00:00"
1431,"2021-05-30 15:33:09+00:00"
1432,"2021-05-18 21:54:25+00:00"
1433,"2021-05-14 23:48:14+00:00"
1434,"2024-02-23 17:00:40+00:00"
1435,"2023-01-23 17:00:41+00:00"
1436,"2023-03-06 17:00:45+00:00"
1437,"2023-03-06 17:00:45+00:00"
1438,"2023-12-04 17:00:44+00:00"
1439,"2022-12-18 17:00:47+00:00"
1440,"2024-01-08 17:00:48+00:00"
1441,"2024-02-14 17:01:13+00:00"
1442,"2023-12-04 17:00:44+00:00"
1443,"2022-12-22 17:00:46+00:00"
1444,"2023-03-06 17:00:45+00:00"
1445,"2022-12-20 17:00:38+00:00"
1446,"2022-03-22 17:00:33+00:00"
1447,"2022-04-01 17:00:41+00:00"
1448,"2024-02-15 17:01:14+00:00"
1449,"2022-01-03 17:00:31+00:00"
1450,"2024-02-23 17:00:40+00:00"
1451,"2024-02-18 17:01:10+00:00"
1452,"2023-12-04 17:00:44+00:00"
1453,"2024-02-13 17:01:06+00:00"
1454,"2024-02-12 17:01:11+00:00"
1456,"2024-02-13 17:01:06+00:00"
1457,"2023-12-04 17:00:44+00:00"
1458,"2022-04-29 17:00:46+00:00"
1459,"2022-01-26 17:00:38+00:00"
1460,"2022-01-26 17:00:38+00:00"
1461,"2024-03-23 17:00:58+00:00"
1463,"2024-02-12 17:01:11+00:00"
1464,"2023-04-20 17:00:32+00:00"
1465,"2023-12-04 17:00:44+00:00"
1466,"2024-02-18 17:01:10+00:00"
1467,"2022-12-18 17:00:47+00:00"
1468,"2024-03-23 17:00:58+00:00"
1469,"2024-02-23 17:00:40+00:00"
1470,"2022-12-26 17:00:42+00:00"
1471,"2022-03-22 17:00:33+00:00"
1472,"2023-01-27 17:00:46+00:00"
1473,"2022-12-20 17:00:38+00:00"
1474,"2022-03-22 17:00:33+00:00"
1475,"2022-12-20 17:00:38+00:00"
1476,"2022-12-23 17:00:41+00:00"
1477,"2023-02-27 17:00:45+00:00"
1478,"2024-01-13 17:01:00+00:00"
1479,"2023-03-27 17:00:44+00:00"
1480,"2023-03-27 17:00:44+00:00"
1481,"2023-04-17 17:00:42+00:00"
1482,"2022-12-20 17:00:38+00:00"
1483,"2021-11-29 17:00:24+00:00"
1484,"2022-02-26 17:00:42+00:00"
1485,"2022-03-02 17:01:00+00:00"
1486,"2023-01-27 17:00:46+00:00"
1487,"2023-12-04 17:00:44+00:00"
1488,"2021-11-29 17:00:24+00:00"
1489,"2023-03-28 17:00:34+00:00"
1490,"2024-02-05 17:01:03+00:00"
1491,"2024-02-12 17:01:11+00:00"
1492,"2023-12-04 17:00:44+00:00"
1493,"2024-02-15 17:01:14+00:00"
1494,"2024-02-12 17:01:11+00:00"
1496,"2024-02-14 17:01:13+00:00"
1497,"2023-12-04 17:00:44+00:00"
1498,"2022-01-26 17:00:38+00:00"
1499,"2024-02-15 17:01:14+00:00"
1500,"2022-01-26 17:00:38+00:00"
1501,"2023-12-04 17:00:44+00:00"
1502,"2023-09-17 17:00:52+00:00"
1503,"2024-08-20 17:01:04+00:00"
1504,"2023-09-17 17:00:52+00:00"
1506,"2024-07-29 17:01:21+00:00"
1507,"2024-07-29 17:01:21+00:00"
1508,"2024-06-26 17:00:59+00:00"
1514,"2021-05-30 15:33:13+00:00"
1517,"2021-10-31 17:00:37+00:00"
1519,"2024-08-24 17:00:54+00:00"
1520,"2024-08-27 17:00:50+00:00"
1521,"2024-08-27 17:00:50+00:00"
1522,"2024-09-26 17:01:04+00:00"
1524,"2021-10-31 17:00:37+00:00"
1525,"2023-10-19 17:00:51+00:00"
1526,"2021-10-31 17:00:37+00:00"
1527,"2024-06-27 17:01:01+00:00"
1528,"2023-11-03 17:01:08+00:00"
1529,"2023-11-06 17:01:03+00:00"
1530,"2023-10-15 17:01:09+00:00"
1531,"2023-11-14 17:00:57+00:00"
1532,"2023-09-06 16:20:49+00:00"
1533,"2022-10-02 17:00:41+00:00"
1534,"2023-11-06 17:01:03+00:00"
1535,"2022-10-29 17:00:42+00:00"
1536,"2021-09-30 20:00:54+00:00"
1537,"2022-10-20 17:00:33+00:00"
1538,"2023-11-03 17:01:08+00:00"
1539,"2023-06-23 17:00:50+00:00"
1540,"2022-10-02 17:00:41+00:00"
1541,"2022-10-01 17:00:37+00:00"
1542,"2024-08-14 17:01:12+00:00"
1544,"2022-10-20 17:00:33+00:00"
1545,"2021-10-16 20:00:31+00:00"
1546,"2023-10-06 17:01:11+00:00"
1547,"2022-10-28 17:00:29+00:00"
1548,"2021-06-28 20:42:55+00:00"
1558,"2023-11-06 17:01:03+00:00"
1559,"2023-12-04 17:00:44+00:00"
1560,"2023-11-04 17:01:00+00:00"
1561,"2023-09-17 17:00:52+00:00"
1562,"2023-12-04 17:00:44+00:00"
1563,"2023-11-02 17:01:04+00:00"
1564,"2023-12-04 17:00:44+00:00"
1572,"2021-12-27 17:00:40+00:00"
1573,"2021-05-14 23:48:14+00:00"
1574,"2024-01-15 17:00:56+00:00"
1575,"2021-12-27 17:00:40+00:00"
1576,"2022-03-22 17:00:33+00:00"
1577,"2022-01-03 17:00:31+00:00"
1578,"2021-05-14 23:48:14+00:00"
1579,"2022-01-26 17:00:38+00:00"
1580,"2022-03-02 17:01:00+00:00"
1581,"2022-04-29 17:00:46+00:00"
1582,"2022-04-29 17:00:46+00:00"
1583,"2022-01-03 17:00:31+00:00"
1584,"2022-04-20 17:00:44+00:00"
1585,"2024-03-10 17:00:59+00:00"
1586,"2021-05-14 23:48:14+00:00"
1587,"2023-04-14 17:00:51+00:00"
1588,"2021-05-18 21:55:30+00:00"
1589,"2022-02-26 17:00:42+00:00"
1590,"2021-05-30 15:32:57+00:00"
1591,"2022-02-11 17:00:37+00:00"
1592,"2022-02-26 17:00:42+00:00"
1599,"2022-12-16 17:00:45+00:00"
1600,"2023-12-04 17:00:44+00:00"
1610,"2022-02-11 17:00:37+00:00"
1611,"2022-02-11 17:00:37+00:00"
1614,"2022-04-01 17:00:41+00:00"
1615,"2022-04-01 17:00:41+00:00"
1621,"2024-01-30 17:01:13+00:00"
1622,"2022-04-01 17:00:41+00:00"
1623,"2023-12-04 17:00:44+00:00"
1625,"2023-12-04 17:00:44+00:00"
1627,"2022-12-16 17:00:45+00:00"
1628,"2022-12-16 17:00:45+00:00"
1632,"2022-12-11 17:00:31+00:00"
1646,"2021-05-18 21:56:16+00:00"
1650,"2022-02-11 17:00:37+00:00"
1660,"2023-12-04 17:00:44+00:00"
1661,"2023-10-16 17:00:35+00:00"
1662,"2022-01-26 17:00:38+00:00"
1663,"2023-01-19 17:00:26+00:00"
1664,"2021-11-29 17:00:24+00:00"
1665,"2023-10-18 17:00:51+00:00"
1666,"2023-09-17 17:00:52+00:00"
1667,"2023-11-09 17:00:56+00:00"
1668,"2023-10-05 17:00:55+00:00"
1669,"2023-01-19 17:00:26+00:00"
1670,"2021-10-03 20:00:37+00:00"
1671,"2023-10-07 17:01:00+00:00"
1672,"2021-11-29 17:00:24+00:00"
1673,"2021-11-29 17:00:24+00:00"
1674,"2021-11-29 17:00:24+00:00"
1675,"2023-01-21 17:00:35+00:00"
1676,"2021-09-30 20:00:54+00:00"
1677,"2023-10-04 17:00:46+00:00"
1678,"2022-10-01 17:00:37+00:00"
1679,"2022-10-28 17:00:29+00:00"
1680,"2021-09-30 20:00:54+00:00"
1681,"2022-10-20 17:00:33+00:00"
1682,"2021-09-30 20:00:54+00:00"
1683,"2023-10-03 17:00:39+00:00"
1684,"2023-09-06 16:20:49+00:00"
1685,"2021-11-29 17:00:24+00:00"
1686,"2023-11-06 17:01:03+00:00"
1687,"2021-12-27 17:00:40+00:00"
1688,"2021-11-26 17:00:31+00:00"
1689,"2022-12-20 17:00:38+00:00"
1690,"2021-10-07 20:00:32+00:00"
1691,"2023-09-06 16:20:49+00:00"
1692,"2022-09-25 17:00:52+00:00"
1693,"2023-10-16 17:00:35+00:00"
1694,"2021-11-29 17:00:24+00:00"
1695,"2022-12-21 17:00:43+00:00"
1696,"2022-12-24 17:00:46+00:00"
1697,"2023-10-12 17:00:50+00:00"
1698,"2022-11-14 17:00:46+00:00"
1699,"2021-11-29 17:00:24+00:00"
1700,"2022-09-25 17:00:52+00:00"
1701,"2023-10-05 17:00:55+00:00"
1702,"2023-10-14 17:00:54+00:00"
1703,"2023-09-06 16:20:49+00:00"
1704,"2021-11-02 17:00:32+00:00"
1705,"2021-11-02 17:00:32+00:00"
1706,"2023-09-06 16:20:49+00:00"
1707,"2023-10-06 17:01:11+00:00"
1708,"2023-10-12 17:00:50+00:00"
1709,"2023-01-12 17:00:56+00:00"
1710,"2023-01-13 17:00:52+00:00"
1711,"2023-10-21 17:00:58+00:00"
1712,"2023-09-06 16:20:49+00:00"
1713,"2022-10-19 17:00:37+00:00"
1714,"2022-10-15 17:00:48+00:00"
1715,"2022-01-03 17:00:31+00:00"
1716,"2023-09-06 16:20:49+00:00"
1717,"2023-12-04 17:00:44+00:00"
1718,"2023-09-17 17:00:52+00:00"
1719,"2023-09-06 16:20:49+00:00"
1721,"2022-12-23 17:00:41+00:00"
1722,"2023-10-03 17:00:39+00:00"
1723,"2021-12-27 17:00:40+00:00"
1725,"2024-03-23 17:00:58+00:00"
1726,"2021-05-30 15:35:26+00:00"
1727,"2021-05-18 21:56:42+00:00"
1728,"2021-05-18 21:56:49+00:00"
1729,"2021-05-30 15:35:39+00:00"
1731,"2021-05-18 21:56:45+00:00"
1734,"2021-05-18 21:56:43+00:00"
1735,"2021-05-18 21:56:55+00:00"
1736,"2021-05-30 15:35:21+00:00"
1737,"2021-05-15 05:55:22+00:00"
1738,"2021-05-14 23:48:14+00:00"
1739,"2021-05-18 21:56:48+00:00"
1740,"2021-05-18 21:56:51+00:00"
1741,"2021-05-18 21:56:49+00:00"
1742,"2021-05-30 15:35:43+00:00"
1744,"2021-05-30 15:35:45+00:00"
1746,"2021-05-30 15:35:22+00:00"
1747,"2021-05-30 15:35:39+00:00"
1748,"2021-05-30 15:35:36+00:00"
1749,"2021-05-15 05:55:26+00:00"
1750,"2021-05-14 23:48:14+00:00"
1751,"2021-05-14 23:48:14+00:00"
1757,"2021-05-18 21:56:52+00:00"
1758,"2021-05-30 15:35:24+00:00"
1759,"2021-05-18 21:56:58+00:00"
1760,"2021-05-30 15:35:25+00:00"
1761,"2021-05-30 15:35:37+00:00"
1762,"2021-05-15 05:55:31+00:00"
1763,"2021-05-30 15:35:39+00:00"
1764,"2021-05-30 15:35:17+00:00"
1765,"2021-05-15 05:55:42+00:00"
1766,"2021-05-18 21:57:00+00:00"
1767,"2021-05-30 15:36:06+00:00"
1773,"2021-05-18 21:57:08+00:00"
1774,"2021-05-18 21:57:00+00:00"
1775,"2021-06-26 04:11:36+00:00"
1776,"2021-05-15 05:56:26+00:00"
1786,"2021-05-30 15:35:21+00:00"
1789,"2021-05-30 15:35:26+00:00"
1790,"2021-05-18 21:57:06+00:00"
1791,"2021-05-15 05:56:40+00:00"
1793,"2022-10-21 17:00:39+00:00"
1794,"2024-08-27 17:00:50+00:00"
1795,"2021-11-29 17:00:24+00:00"
1796,"2022-09-16 17:00:29+00:00"
1798,"2024-01-10 17:01:11+00:00"
1799,"2022-11-30 17:00:43+00:00"
1800,"2023-12-04 17:00:44+00:00"
1801,"2021-11-02 17:00:32+00:00"
1802,"2021-11-29 17:00:24+00:00"
1803,"2023-11-21 17:00:48+00:00"
1805,"2023-09-20 17:00:44+00:00"
1806,"2022-10-21 17:00:39+00:00"
1807,"2022-01-03 17:00:31+00:00"
1809,"2023-12-04 17:00:44+00:00"
1810,"2023-12-04 17:00:44+00:00"
1811,"2022-09-16 17:00:29+00:00"
1812,"2023-10-22 17:01:06+00:00"
1813,"2023-09-17 17:00:52+00:00"
1814,"2023-10-11 17:01:09+00:00"
1815,"2021-11-29 17:00:24+00:00"
1816,"2021-05-30 15:35:37+00:00"
1817,"2023-06-20 17:00:54+00:00"
1818,"2021-05-30 15:35:43+00:00"
1819,"2022-10-18 17:00:46+00:00"
1820,"2023-06-14 17:00:43+00:00"
1821,"2021-05-30 15:35:43+00:00"
1822,"2021-05-30 15:36:00+00:00"
1823,"2021-05-30 15:35:52+00:00"
1824,"2021-05-30 15:35:53+00:00"
1825,"2021-06-28 20:42:37+00:00"
1826,"2023-10-18 17:00:51+00:00"
1827,"2023-10-08 17:00:54+00:00"
1828,"2023-10-20 17:00:56+00:00"
1829,"2024-09-25 17:00:57+00:00"
1830,"2021-05-30 15:35:59+00:00"
1831,"2021-05-30 15:35:38+00:00"
1832,"2021-05-30 15:36:08+00:00"
1833,"2021-05-30 15:36:10+00:00"
1834,"2021-05-30 15:35:30+00:00"
1835,"2021-05-30 15:36:02+00:00"
1836,"2021-05-30 15:35:47+00:00"
1837,"2023-10-08 17:00:54+00:00"
1839,"2021-11-02 17:00:32+00:00"
1840,"2024-06-27 17:01:01+00:00"
1841,"2021-05-30 15:35:46+00:00"
1842,"2021-06-28 20:42:47+00:00"
1843,"2021-05-30 15:36:00+00:00"
1844,"2021-05-30 15:35:54+00:00"
1845,"2021-05-30 15:35:52+00:00"
1846,"2021-05-30 15:35:39+00:00"
1847,"2021-05-30 15:35:25+00:00"
1848,"2021-05-30 15:35:40+00:00"
1849,"2023-10-18 17:00:51+00:00"
1850,"2024-08-11 17:01:11+00:00"
1851,"2024-08-13 17:00:53+00:00"
1852,"2024-08-11 17:01:11+00:00"
1853,"2021-06-28 20:42:51+00:00"
1854,"2024-06-27 17:01:01+00:00"
1855,"2021-09-30 20:00:54+00:00"
1856,"2022-10-17 17:00:44+00:00"
1857,"2023-11-02 17:01:04+00:00"
1858,"2024-08-03 17:01:05+00:00"
1859,"2023-11-03 17:01:08+00:00"
1860,"2024-08-24 17:00:54+00:00"
1861,"2024-08-14 17:01:12+00:00"
1862,"2022-10-26 17:00:36+00:00"
1863,"2023-10-31 17:01:05+00:00"
1864,"2021-09-30 20:00:54+00:00"
1865,"2023-10-04 17:00:46+00:00"
1866,"2024-07-29 17:01:21+00:00"
1868,"2024-08-24 17:00:54+00:00"
1869,"2021-06-28 20:42:51+00:00"
1871,"2024-09-22 17:01:09+00:00"
1874,"2021-05-30 15:35:36+00:00"
1876,"2024-08-13 17:00:53+00:00"
1878,"2023-09-06 16:20:49+00:00"
1882,"2021-05-30 15:36:01+00:00"
1884,"2021-05-30 15:36:00+00:00"
1885,"2021-05-30 15:35:53+00:00"
1886,"2021-05-30 15:35:41+00:00"
1887,"2021-05-30 15:35:38+00:00"
1888,"2021-05-30 15:35:46+00:00"
1889,"2021-05-30 15:35:44+00:00"
1890,"2021-05-30 15:36:29+00:00"
1891,"2021-05-30 15:35:56+00:00"
1892,"2021-05-30 15:36:13+00:00"
1893,"2021-05-30 15:36:12+00:00"
1894,"2021-05-30 15:35:37+00:00"
1895,"2021-05-18 21:58:02+00:00"
1896,"2021-05-30 15:36:02+00:00"
1897,"2021-05-30 15:35:55+00:00"
1899,"2021-05-30 15:35:50+00:00"
1900,"2021-05-30 15:35:43+00:00"
1901,"2021-05-18 21:58:10+00:00"
1902,"2021-05-30 15:35:50+00:00"
1903,"2021-05-30 15:36:19+00:00"
1905,"2021-05-30 15:36:09+00:00"
1909,"2021-05-30 15:35:38+00:00"
1910,"2021-05-30 15:35:47+00:00"
1911,"2021-05-18 21:58:14+00:00"
1912,"2021-05-14 23:48:14+00:00"
1913,"2021-05-18 21:58:06+00:00"
1914,"2021-05-30 15:35:44+00:00"
1915,"2021-05-30 15:36:36+00:00"
1916,"2021-05-30 15:35:53+00:00"
1917,"2021-05-30 15:36:18+00:00"
1918,"2021-05-14 23:48:14+00:00"
1919,"2021-05-30 15:36:17+00:00"
1920,"2021-05-30 15:35:39+00:00"
1921,"2021-05-30 15:36:09+00:00"
1922,"2021-05-30 15:35:55+00:00"
1923,"2021-05-30 15:36:13+00:00"
1924,"2021-05-30 15:36:02+00:00"
1925,"2021-05-30 15:35:52+00:00"
1926,"2021-05-30 15:35:51+00:00"
1927,"2021-05-18 21:58:13+00:00"
1928,"2021-05-18 21:58:12+00:00"
1929,"2021-05-30 15:36:19+00:00"
1930,"2021-05-30 15:36:07+00:00"
1931,"2021-05-30 15:36:10+00:00"
1933,"2024-02-13 17:01:06+00:00"
1934,"2024-02-12 17:01:11+00:00"
1938,"2024-01-14 17:01:01+00:00"
1939,"2023-01-27 17:00:46+00:00"
1940,"2021-11-02 17:00:32+00:00"
1941,"2024-02-16 17:00:44+00:00"
1945,"2024-01-18 17:01:20+00:00"
1947,"2021-11-02 17:00:32+00:00"
1949,"2021-10-31 17:00:37+00:00"
1950,"2024-02-14 17:01:13+00:00"
1952,"2023-12-04 17:00:44+00:00"
1953,"2023-10-22 17:01:06+00:00"
1959,"2024-01-10 17:01:11+00:00"
1960,"2024-01-30 17:01:13+00:00"
1962,"2021-11-02 17:00:32+00:00"
1963,"2023-10-21 17:00:58+00:00"
1965,"2021-11-02 17:00:32+00:00"
1973,"2024-02-15 17:01:14+00:00"
1974,"2023-12-04 17:00:44+00:00"
1975,"2022-12-20 17:00:38+00:00"
1976,"2023-10-18 17:00:51+00:00"
1977,"2021-11-02 17:00:32+00:00"
1978,"2023-11-07 17:00:58+00:00"
1979,"2023-12-04 17:00:44+00:00"
1980,"2023-11-07 17:00:58+00:00"
1981,"2024-01-16 17:00:36+00:00"
1983,"2022-11-30 17:00:43+00:00"
1984,"2023-12-04 17:00:44+00:00"
1985,"2023-01-28 17:00:50+00:00"
1986,"2023-10-11 17:01:09+00:00"
1987,"2023-10-22 17:01:06+00:00"
1988,"2022-12-22 17:00:46+00:00"
1989,"2022-12-24 17:00:46+00:00"
1990,"2023-01-21 17:00:35+00:00"
1991,"2022-01-03 17:00:31+00:00"
1993,"2021-10-07 20:00:32+00:00"
1994,"2022-01-03 17:00:31+00:00"
1997,"2024-01-15 17:00:56+00:00"
1998,"2024-01-16 17:00:36+00:00"
1999,"2023-11-05 17:00:56+00:00"
2000,"2023-11-10 17:01:07+00:00"
2001,"2023-11-02 17:01:04+00:00"
2002,"2023-11-04 17:01:00+00:00"
2003,"2024-08-27 17:00:50+00:00"
2004,"2023-11-04 17:01:00+00:00"
2005,"2024-08-27 17:00:50+00:00"
2006,"2023-09-06 16:20:49+00:00"
2007,"2022-12-26 17:00:42+00:00"
2008,"2022-11-27 17:00:53+00:00"
2009,"2023-11-05 17:00:56+00:00"
2010,"2023-09-06 16:20:49+00:00"
2011,"2022-12-19 17:00:45+00:00"
2012,"2023-09-06 16:20:49+00:00"
2013,"2023-12-04 17:00:44+00:00"
2014,"2023-12-04 17:00:44+00:00"
2015,"2024-09-26 17:01:04+00:00"
2016,"2021-11-02 17:00:32+00:00"
2017,"2021-11-29 17:00:24+00:00"
2018,"2023-12-04 17:00:44+00:00"
2019,"2021-11-02 17:00:32+00:00"
2022,"2023-11-12 17:01:04+00:00"
2023,"2023-11-12 17:01:04+00:00"
2024,"2024-08-27 17:00:50+00:00"
2025,"2023-11-12 17:01:04+00:00"
2026,"2021-11-29 17:00:24+00:00"
2027,"2024-08-27 17:00:50+00:00"
2028,"2024-08-27 17:00:50+00:00"
2029,"2023-11-07 17:00:58+00:00"
2030,"2023-06-23 17:00:50+00:00"
2031,"2024-08-27 17:00:50+00:00"
2032,"2023-12-04 17:00:44+00:00"
2033,"2024-08-26 17:01:35+00:00"
2034,"2024-08-27 17:00:50+00:00"
2035,"2024-01-13 17:01:00+00:00"
2036,"2023-12-04 17:00:44+00:00"
2037,"2024-08-27 17:00:50+00:00"
2038,"2022-10-29 17:00:42+00:00"
2039,"2023-10-14 17:00:54+00:00"
2040,"2021-12-27 17:00:40+00:00"
2041,"2021-10-12 20:00:32+00:00"
2042,"2023-06-23 17:00:50+00:00"
2043,"2022-10-03 17:00:41+00:00"
2044,"2021-11-26 17:00:31+00:00"
2045,"2022-11-25 17:00:42+00:00"
2046,"2021-11-02 17:00:32+00:00"
2047,"2021-10-07 20:00:32+00:00"
2048,"2021-09-30 20:00:54+00:00"
2049,"2023-10-20 17:00:56+00:00"
2050,"2021-11-26 17:00:31+00:00"
2051,"2022-12-24 17:00:46+00:00"
2052,"2022-12-23 17:00:41+00:00"
2053,"2021-10-03 20:00:37+00:00"
2054,"2023-06-23 17:00:50+00:00"
2055,"2021-11-29 17:00:24+00:00"
2056,"2024-08-16 17:01:10+00:00"
2057,"2023-09-06 16:20:49+00:00"
2058,"2023-06-23 17:00:50+00:00"
2059,"2024-09-26 17:01:04+00:00"
2061,"2021-10-07 20:00:32+00:00"
2062,"2021-10-07 20:00:32+00:00"
2063,"2023-09-17 17:00:52+00:00"
2064,"2023-12-04 17:00:44+00:00"
2065,"2023-09-06 16:20:49+00:00"
2066,"2021-11-29 17:00:24+00:00"
2070,"2021-05-30 15:36:26+00:00"
2071,"2021-05-30 15:36:38+00:00"
2072,"2021-05-30 15:36:35+00:00"
2075,"2021-05-30 15:36:02+00:00"
2077,"2023-04-20 17:00:32+00:00"
2078,"2023-05-14 17:00:55+00:00"
2079,"2024-01-11 17:01:02+00:00"
2080,"2024-01-13 17:01:00+00:00"
2081,"2023-04-20 17:00:32+00:00"
2082,"2024-03-04 17:00:50+00:00"
2083,"2024-01-14 17:01:01+00:00"
2084,"2024-01-16 17:00:36+00:00"
2085,"2024-01-16 17:00:36+00:00"
2086,"2023-02-26 17:00:39+00:00"
2087,"2023-05-13 17:00:43+00:00"
2088,"2024-03-04 17:00:50+00:00"
2089,"2023-05-12 17:00:45+00:00"
2090,"2024-03-23 17:00:58+00:00"
2091,"2024-02-12 17:01:11+00:00"
